SequenceName	SequenceRole	AssignedMolecule	GenBankAccn	Relationship	RefSeqAccn	AssemblyUnit	SequenceLength	UCSCStyleName	circular
211000022278920	unplaced-scaffold	NA	DS485488.1	=	NW_001846777.1	Primary Assembly	1127	chrUn_DS485488v1	FALSE
211000022278072	unplaced-scaffold	NA	DS485490.1	=	NW_001846779.1	Primary Assembly	1127	chrUn_DS485490v1	FALSE
211000022279564	unplaced-scaffold	NA	DS485491.1	=	NW_001846780.1	Primary Assembly	1126	chrUn_DS485491v1	FALSE
211000022279212	unplaced-scaffold	NA	DS485494.1	=	NW_001846783.1	Primary Assembly	1126	chrUn_DS485494v1	FALSE
211000022278123	unplaced-scaffold	NA	DS485495.1	=	NW_001846784.1	Primary Assembly	1126	chrUn_DS485495v1	FALSE
211000022278412	unplaced-scaffold	NA	DS485496.1	=	NW_001846785.1	Primary Assembly	1126	chrUn_DS485496v1	FALSE
211000022279407	unplaced-scaffold	NA	DS485497.1	=	NW_001846786.1	Primary Assembly	1125	chrUn_DS485497v1	FALSE
211000022278877	unplaced-scaffold	NA	DS485498.1	=	NW_001846787.1	Primary Assembly	1125	chrUn_DS485498v1	FALSE
211000022279652	unplaced-scaffold	NA	DS485500.1	=	NW_001846789.1	Primary Assembly	1124	chrUn_DS485500v1	FALSE
211000022278751	unplaced-scaffold	NA	DS485501.1	=	NW_001846790.1	Primary Assembly	1124	chrUn_DS485501v1	FALSE
211000022280268	unplaced-scaffold	NA	DS485503.1	=	NW_001846792.1	Primary Assembly	1123	chrUn_DS485503v1	FALSE
211000022278145	unplaced-scaffold	NA	DS485504.1	=	NW_001846793.1	Primary Assembly	1123	chrUn_DS485504v1	FALSE
211000022278328	unplaced-scaffold	NA	DS485505.1	=	NW_001846794.1	Primary Assembly	1123	chrUn_DS485505v1	FALSE
211000022278511	unplaced-scaffold	NA	DS485506.1	=	NW_001846795.1	Primary Assembly	1123	chrUn_DS485506v1	FALSE
211000022279055	unplaced-scaffold	NA	DS485509.1	=	NW_001846798.1	Primary Assembly	1123	chrUn_DS485509v1	FALSE
211000022278747	unplaced-scaffold	NA	DS485515.1	=	NW_001846804.1	Primary Assembly	1120	chrUn_DS485515v1	FALSE
211000022279240	unplaced-scaffold	NA	DS485517.1	=	NW_001846806.1	Primary Assembly	1119	chrUn_DS485517v1	FALSE
211000022279221	unplaced-scaffold	NA	DS485518.1	=	NW_001846807.1	Primary Assembly	1119	chrUn_DS485518v1	FALSE
211000022279400	unplaced-scaffold	NA	DS485520.1	=	NW_001846809.1	Primary Assembly	1118	chrUn_DS485520v1	FALSE
211000022279493	unplaced-scaffold	NA	DS485521.1	=	NW_001846810.1	Primary Assembly	1118	chrUn_DS485521v1	FALSE
211000022278514	unplaced-scaffold	NA	DS485522.1	=	NW_001846811.1	Primary Assembly	1118	chrUn_DS485522v1	FALSE
211000022279985	unplaced-scaffold	NA	DS485525.1	=	NW_001846814.1	Primary Assembly	1117	chrUn_DS485525v1	FALSE
211000022278944	unplaced-scaffold	NA	DS485526.1	=	NW_001846815.1	Primary Assembly	1117	chrUn_DS485526v1	FALSE
211000022279632	unplaced-scaffold	NA	DS485527.1	=	NW_001846816.1	Primary Assembly	1117	chrUn_DS485527v1	FALSE
211000022279576	unplaced-scaffold	NA	DS485528.1	=	NW_001846817.1	Primary Assembly	1117	chrUn_DS485528v1	FALSE
211000022279042	unplaced-scaffold	NA	DS485529.1	=	NW_001846818.1	Primary Assembly	1117	chrUn_DS485529v1	FALSE
211000022279769	unplaced-scaffold	NA	DS485530.1	=	NW_001846819.1	Primary Assembly	1117	chrUn_DS485530v1	FALSE
211000022279203	unplaced-scaffold	NA	DS485531.1	=	NW_001846820.1	Primary Assembly	1116	chrUn_DS485531v1	FALSE
211000022279618	unplaced-scaffold	NA	DS485533.1	=	NW_001846822.1	Primary Assembly	1116	chrUn_DS485533v1	FALSE
211000022279845	unplaced-scaffold	NA	DS485535.1	=	NW_001846824.1	Primary Assembly	1116	chrUn_DS485535v1	FALSE
211000022280312	unplaced-scaffold	NA	DS485536.1	=	NW_001846825.1	Primary Assembly	1116	chrUn_DS485536v1	FALSE
211000022279666	unplaced-scaffold	NA	DS485538.1	=	NW_001846827.1	Primary Assembly	1115	chrUn_DS485538v1	FALSE
211000022278257	unplaced-scaffold	NA	DS485539.1	=	NW_001846828.1	Primary Assembly	1115	chrUn_DS485539v1	FALSE
211000022279874	unplaced-scaffold	NA	DS485540.1	=	NW_001846829.1	Primary Assembly	1114	chrUn_DS485540v1	FALSE
211000022278248	unplaced-scaffold	NA	DS485541.1	=	NW_001846830.1	Primary Assembly	1114	chrUn_DS485541v1	FALSE
211000022278533	unplaced-scaffold	NA	DS485542.1	=	NW_001846831.1	Primary Assembly	1114	chrUn_DS485542v1	FALSE
211000022279399	unplaced-scaffold	NA	DS485543.1	=	NW_001846832.1	Primary Assembly	1114	chrUn_DS485543v1	FALSE
211000022279325	unplaced-scaffold	NA	DS485544.1	=	NW_001846833.1	Primary Assembly	1114	chrUn_DS485544v1	FALSE
211000022278886	unplaced-scaffold	NA	DS485545.1	=	NW_001846834.1	Primary Assembly	1114	chrUn_DS485545v1	FALSE
211000022278200	unplaced-scaffold	NA	DS485547.1	=	NW_001846836.1	Primary Assembly	1112	chrUn_DS485547v1	FALSE
211000022280702	unplaced-scaffold	NA	DS485548.1	=	NW_001846837.1	Primary Assembly	1112	chrUn_DS485548v1	FALSE
211000022279102	unplaced-scaffold	NA	DS485557.1	=	NW_001846846.1	Primary Assembly	1110	chrUn_DS485557v1	FALSE
211000022278309	unplaced-scaffold	NA	DS485558.1	=	NW_001846847.1	Primary Assembly	1110	chrUn_DS485558v1	FALSE
211000022280331	unplaced-scaffold	NA	DS485559.1	=	NW_001846848.1	Primary Assembly	1110	chrUn_DS485559v1	FALSE
211000022279014	unplaced-scaffold	NA	DS485563.1	=	NW_001846852.1	Primary Assembly	1109	chrUn_DS485563v1	FALSE
211000022280000	unplaced-scaffold	NA	DS485565.1	=	NW_001846854.1	Primary Assembly	1109	chrUn_DS485565v1	FALSE
211000022279089	unplaced-scaffold	NA	DS485566.2	=	NW_001846855.2	Primary Assembly	544	chrUn_DS485566v2	FALSE
211000022279933	unplaced-scaffold	NA	DS485567.1	=	NW_001846856.1	Primary Assembly	1108	chrUn_DS485567v1	FALSE
211000022279414	unplaced-scaffold	NA	DS485569.1	=	NW_001846858.1	Primary Assembly	1108	chrUn_DS485569v1	FALSE
211000022279510	unplaced-scaffold	NA	DS485571.1	=	NW_001846860.1	Primary Assembly	1107	chrUn_DS485571v1	FALSE
211000022278285	unplaced-scaffold	NA	DS485572.1	=	NW_001846861.1	Primary Assembly	1107	chrUn_DS485572v1	FALSE
211000022279923	unplaced-scaffold	NA	DS485574.1	=	NW_001846863.1	Primary Assembly	1106	chrUn_DS485574v1	FALSE
211000022278345	unplaced-scaffold	NA	DS485578.1	=	NW_001846867.1	Primary Assembly	1105	chrUn_DS485578v1	FALSE
211000022280123	unplaced-scaffold	NA	DS485579.1	=	NW_001846868.1	Primary Assembly	1105	chrUn_DS485579v1	FALSE
211000022278603	unplaced-scaffold	NA	DS485581.1	=	NW_001846870.1	Primary Assembly	1105	chrUn_DS485581v1	FALSE
211000022279355	unplaced-scaffold	NA	DS485582.1	=	NW_001846871.1	Primary Assembly	1105	chrUn_DS485582v1	FALSE
211000022279359	unplaced-scaffold	NA	DS485583.1	=	NW_001846872.1	Primary Assembly	1105	chrUn_DS485583v1	FALSE
211000022280097	unplaced-scaffold	NA	DS485584.1	=	NW_001846873.1	Primary Assembly	1105	chrUn_DS485584v1	FALSE
211000022278862	unplaced-scaffold	NA	DS485585.1	=	NW_001846874.1	Primary Assembly	1103	chrUn_DS485585v1	FALSE
211000022279659	unplaced-scaffold	NA	DS485587.1	=	NW_001846876.1	Primary Assembly	1103	chrUn_DS485587v1	FALSE
211000022279160	unplaced-scaffold	NA	DS485588.1	=	NW_001846877.1	Primary Assembly	1103	chrUn_DS485588v1	FALSE
211000022280193	unplaced-scaffold	NA	DS485589.1	=	NW_001846878.1	Primary Assembly	1102	chrUn_DS485589v1	FALSE
211000022280150	unplaced-scaffold	NA	DS485591.1	=	NW_001846880.1	Primary Assembly	1102	chrUn_DS485591v1	FALSE
211000022279965	unplaced-scaffold	NA	DS485593.1	=	NW_001846882.1	Primary Assembly	1101	chrUn_DS485593v1	FALSE
211000022280079	unplaced-scaffold	NA	DS485595.1	=	NW_001846884.1	Primary Assembly	1101	chrUn_DS485595v1	FALSE
211000022280685	unplaced-scaffold	NA	DS485601.1	=	NW_001846890.1	Primary Assembly	1099	chrUn_DS485601v1	FALSE
211000022278197	unplaced-scaffold	NA	DS485602.1	=	NW_001846891.1	Primary Assembly	1099	chrUn_DS485602v1	FALSE
211000022279057	unplaced-scaffold	NA	DS485605.1	=	NW_001846894.1	Primary Assembly	1098	chrUn_DS485605v1	FALSE
211000022279051	unplaced-scaffold	NA	DS485607.1	=	NW_001846896.1	Primary Assembly	1097	chrUn_DS485607v1	FALSE
211000022278090	unplaced-scaffold	NA	DS485608.1	=	NW_001846897.1	Primary Assembly	1097	chrUn_DS485608v1	FALSE
211000022280256	unplaced-scaffold	NA	DS485609.1	=	NW_001846898.1	Primary Assembly	1096	chrUn_DS485609v1	FALSE
211000022279975	unplaced-scaffold	NA	DS485610.1	=	NW_001846899.1	Primary Assembly	1096	chrUn_DS485610v1	FALSE
211000022279336	unplaced-scaffold	NA	DS485614.1	=	NW_001846903.1	Primary Assembly	1094	chrUn_DS485614v1	FALSE
211000022279880	unplaced-scaffold	NA	DS485621.1	=	NW_001846910.1	Primary Assembly	1091	chrUn_DS485621v1	FALSE
211000022279151	unplaced-scaffold	NA	DS485622.1	=	NW_001846911.1	Primary Assembly	1090	chrUn_DS485622v1	FALSE
211000022278537	unplaced-scaffold	NA	DS485623.1	=	NW_001846912.1	Primary Assembly	1090	chrUn_DS485623v1	FALSE
211000022280291	unplaced-scaffold	NA	DS485624.1	=	NW_001846913.1	Primary Assembly	1090	chrUn_DS485624v1	FALSE
211000022280075	unplaced-scaffold	NA	DS485627.1	=	NW_001846916.1	Primary Assembly	1090	chrUn_DS485627v1	FALSE
211000022279943	unplaced-scaffold	NA	DS485628.1	=	NW_001846917.1	Primary Assembly	1089	chrUn_DS485628v1	FALSE
211000022279672	unplaced-scaffold	NA	DS485630.1	=	NW_001846919.1	Primary Assembly	1089	chrUn_DS485630v1	FALSE
211000022279374	unplaced-scaffold	NA	DS485632.1	=	NW_001846921.1	Primary Assembly	1088	chrUn_DS485632v1	FALSE
211000022278349	unplaced-scaffold	NA	DS485634.1	=	NW_001846923.1	Primary Assembly	1088	chrUn_DS485634v1	FALSE
211000022279533	unplaced-scaffold	NA	DS485636.1	=	NW_001846925.1	Primary Assembly	1088	chrUn_DS485636v1	FALSE
211000022280065	unplaced-scaffold	NA	DS485640.1	=	NW_001846929.1	Primary Assembly	1087	chrUn_DS485640v1	FALSE
211000022279551	unplaced-scaffold	NA	DS485642.1	=	NW_001846931.1	Primary Assembly	1087	chrUn_DS485642v1	FALSE
211000022278223	unplaced-scaffold	NA	DS485643.1	=	NW_001846932.1	Primary Assembly	1086	chrUn_DS485643v1	FALSE
211000022280051	unplaced-scaffold	NA	DS485648.1	=	NW_001846937.1	Primary Assembly	1086	chrUn_DS485648v1	FALSE
211000022278761	unplaced-scaffold	NA	DS485650.1	=	NW_001846939.1	Primary Assembly	1084	chrUn_DS485650v1	FALSE
211000022280240	unplaced-scaffold	NA	DS485653.1	=	NW_001846942.1	Primary Assembly	1084	chrUn_DS485653v1	FALSE
211000022278660	unplaced-scaffold	NA	DS485654.1	=	NW_001846943.1	Primary Assembly	1084	chrUn_DS485654v1	FALSE
211000022279781	unplaced-scaffold	NA	DS485655.1	=	NW_001846944.1	Primary Assembly	1083	chrUn_DS485655v1	FALSE
211000022279578	unplaced-scaffold	NA	DS485656.1	=	NW_001846945.1	Primary Assembly	1083	chrUn_DS485656v1	FALSE
211000022279569	unplaced-scaffold	NA	DS485657.1	=	NW_001846946.1	Primary Assembly	1083	chrUn_DS485657v1	FALSE
211000022278573	unplaced-scaffold	NA	DS485659.1	=	NW_001846948.1	Primary Assembly	1082	chrUn_DS485659v1	FALSE
211000022278592	unplaced-scaffold	NA	DS485661.1	=	NW_001846950.1	Primary Assembly	1081	chrUn_DS485661v1	FALSE
211000022278859	unplaced-scaffold	NA	DS485664.1	=	NW_001846953.1	Primary Assembly	1081	chrUn_DS485664v1	FALSE
211000022279369	unplaced-scaffold	NA	DS485666.1	=	NW_001846955.1	Primary Assembly	1080	chrUn_DS485666v1	FALSE
211000022279824	unplaced-scaffold	NA	DS485667.1	=	NW_001846956.1	Primary Assembly	1080	chrUn_DS485667v1	FALSE
211000022278878	unplaced-scaffold	NA	DS485668.1	=	NW_001846957.1	Primary Assembly	1080	chrUn_DS485668v1	FALSE
211000022280084	unplaced-scaffold	NA	DS485670.1	=	NW_001846959.1	Primary Assembly	1079	chrUn_DS485670v1	FALSE
211000022279154	unplaced-scaffold	NA	DS485671.1	=	NW_001846960.1	Primary Assembly	1079	chrUn_DS485671v1	FALSE
211000022278371	unplaced-scaffold	NA	DS485673.1	=	NW_001846962.1	Primary Assembly	1078	chrUn_DS485673v1	FALSE
211000022278301	unplaced-scaffold	NA	DS485675.1	=	NW_001846964.1	Primary Assembly	1078	chrUn_DS485675v1	FALSE
211000022278241	unplaced-scaffold	NA	DS485678.1	=	NW_001846967.1	Primary Assembly	1077	chrUn_DS485678v1	FALSE
211000022279252	unplaced-scaffold	NA	DS485679.1	=	NW_001846968.1	Primary Assembly	1077	chrUn_DS485679v1	FALSE
211000022279141	unplaced-scaffold	NA	DS485681.1	=	NW_001846970.1	Primary Assembly	1076	chrUn_DS485681v1	FALSE
211000022279013	unplaced-scaffold	NA	DS485682.1	=	NW_001846971.1	Primary Assembly	1076	chrUn_DS485682v1	FALSE
211000022278776	unplaced-scaffold	NA	DS485683.1	=	NW_001846972.1	Primary Assembly	1076	chrUn_DS485683v1	FALSE
211000022279155	unplaced-scaffold	NA	DS485684.1	=	NW_001846973.1	Primary Assembly	1076	chrUn_DS485684v1	FALSE
211000022278917	unplaced-scaffold	NA	DS485686.1	=	NW_001846975.1	Primary Assembly	1075	chrUn_DS485686v1	FALSE
211000022278903	unplaced-scaffold	NA	DS485688.1	=	NW_001846977.1	Primary Assembly	1075	chrUn_DS485688v1	FALSE
211000022279959	unplaced-scaffold	NA	DS485692.1	=	NW_001846981.1	Primary Assembly	1074	chrUn_DS485692v1	FALSE
211000022278730	unplaced-scaffold	NA	DS485693.1	=	NW_001846982.1	Primary Assembly	1074	chrUn_DS485693v1	FALSE
211000022280054	unplaced-scaffold	NA	DS485694.1	=	NW_001846983.1	Primary Assembly	1074	chrUn_DS485694v1	FALSE
211000022280427	unplaced-scaffold	NA	DS485695.2	=	NW_001846984.2	Primary Assembly	564	chrUn_DS485695v2	FALSE
211000022278600	unplaced-scaffold	NA	DS485701.1	=	NW_001846990.1	Primary Assembly	1072	chrUn_DS485701v1	FALSE
211000022278311	unplaced-scaffold	NA	DS485703.1	=	NW_001846992.1	Primary Assembly	1071	chrUn_DS485703v1	FALSE
211000022279624	unplaced-scaffold	NA	DS485709.1	=	NW_001846998.1	Primary Assembly	1070	chrUn_DS485709v1	FALSE
211000022278441	unplaced-scaffold	NA	DS485711.1	=	NW_001847000.1	Primary Assembly	1070	chrUn_DS485711v1	FALSE
211000022279430	unplaced-scaffold	NA	DS485712.1	=	NW_001847001.1	Primary Assembly	1070	chrUn_DS485712v1	FALSE
211000022279742	unplaced-scaffold	NA	DS485714.1	=	NW_001847003.1	Primary Assembly	1069	chrUn_DS485714v1	FALSE
211000022279592	unplaced-scaffold	NA	DS485717.1	=	NW_001847006.1	Primary Assembly	1069	chrUn_DS485717v1	FALSE
211000022278526	unplaced-scaffold	NA	DS485722.1	=	NW_001847011.1	Primary Assembly	1067	chrUn_DS485722v1	FALSE
211000022280350	unplaced-scaffold	NA	DS485724.1	=	NW_001847013.1	Primary Assembly	1067	chrUn_DS485724v1	FALSE
211000022279405	unplaced-scaffold	NA	DS485725.1	=	NW_001847014.1	Primary Assembly	1066	chrUn_DS485725v1	FALSE
211000022279727	unplaced-scaffold	NA	DS485728.1	=	NW_001847017.1	Primary Assembly	1064	chrUn_DS485728v1	FALSE
211000022279149	unplaced-scaffold	NA	DS485729.1	=	NW_001847018.1	Primary Assembly	1064	chrUn_DS485729v1	FALSE
211000022278276	unplaced-scaffold	NA	DS485733.1	=	NW_001847022.1	Primary Assembly	1063	chrUn_DS485733v1	FALSE
211000022279584	unplaced-scaffold	NA	DS485737.1	=	NW_001847026.1	Primary Assembly	1063	chrUn_DS485737v1	FALSE
211000022278699	unplaced-scaffold	NA	DS485740.1	=	NW_001847029.1	Primary Assembly	1063	chrUn_DS485740v1	FALSE
211000022278253	unplaced-scaffold	NA	DS485741.1	=	NW_001847030.1	Primary Assembly	1063	chrUn_DS485741v1	FALSE
211000022279242	unplaced-scaffold	NA	DS485742.1	=	NW_001847031.1	Primary Assembly	1062	chrUn_DS485742v1	FALSE
211000022278540	unplaced-scaffold	NA	DS485743.1	=	NW_001847032.1	Primary Assembly	1062	chrUn_DS485743v1	FALSE
211000022280142	unplaced-scaffold	NA	DS485746.1	=	NW_001847035.1	Primary Assembly	1062	chrUn_DS485746v1	FALSE
211000022278385	unplaced-scaffold	NA	DS485747.1	=	NW_001847036.1	Primary Assembly	1062	chrUn_DS485747v1	FALSE
211000022278260	unplaced-scaffold	NA	DS485748.1	=	NW_001847037.1	Primary Assembly	1061	chrUn_DS485748v1	FALSE
211000022279927	unplaced-scaffold	NA	DS485750.1	=	NW_001847039.1	Primary Assembly	1060	chrUn_DS485750v1	FALSE
211000022278881	unplaced-scaffold	NA	DS485751.1	=	NW_001847040.1	Primary Assembly	1060	chrUn_DS485751v1	FALSE
211000022278720	unplaced-scaffold	NA	DS485753.1	=	NW_001847042.1	Primary Assembly	1059	chrUn_DS485753v1	FALSE
211000022279952	unplaced-scaffold	NA	DS485754.1	=	NW_001847043.1	Primary Assembly	1059	chrUn_DS485754v1	FALSE
211000022279782	unplaced-scaffold	NA	DS485757.1	=	NW_001847046.1	Primary Assembly	1058	chrUn_DS485757v1	FALSE
211000022278106	unplaced-scaffold	NA	DS485760.1	=	NW_001847049.1	Primary Assembly	1058	chrUn_DS485760v1	FALSE
211000022278989	unplaced-scaffold	NA	DS485766.1	=	NW_001847055.1	Primary Assembly	1056	chrUn_DS485766v1	FALSE
211000022279814	unplaced-scaffold	NA	DS485770.1	=	NW_001847059.1	Primary Assembly	1055	chrUn_DS485770v1	FALSE
211000022278571	unplaced-scaffold	NA	DS485773.1	=	NW_001847062.1	Primary Assembly	1054	chrUn_DS485773v1	FALSE
211000022279885	unplaced-scaffold	NA	DS485774.1	=	NW_001847063.1	Primary Assembly	1053	chrUn_DS485774v1	FALSE
211000022279506	unplaced-scaffold	NA	DS485775.1	=	NW_001847064.1	Primary Assembly	1053	chrUn_DS485775v1	FALSE
211000022279572	unplaced-scaffold	NA	DS485780.1	=	NW_001847069.1	Primary Assembly	1053	chrUn_DS485780v1	FALSE
211000022278530	unplaced-scaffold	NA	DS485781.1	=	NW_001847070.1	Primary Assembly	1052	chrUn_DS485781v1	FALSE
211000022278199	unplaced-scaffold	NA	DS485783.1	=	NW_001847072.1	Primary Assembly	1052	chrUn_DS485783v1	FALSE
211000022278357	unplaced-scaffold	NA	DS485788.1	=	NW_001847077.1	Primary Assembly	1051	chrUn_DS485788v1	FALSE
211000022278419	unplaced-scaffold	NA	DS485789.1	=	NW_001847078.1	Primary Assembly	1051	chrUn_DS485789v1	FALSE
211000022280043	unplaced-scaffold	NA	DS485792.1	=	NW_001847081.1	Primary Assembly	1050	chrUn_DS485792v1	FALSE
211000022278410	unplaced-scaffold	NA	DS485793.1	=	NW_001847082.1	Primary Assembly	1050	chrUn_DS485793v1	FALSE
211000022278501	unplaced-scaffold	NA	DS485794.1	=	NW_001847083.1	Primary Assembly	1049	chrUn_DS485794v1	FALSE
211000022279424	unplaced-scaffold	NA	DS485796.1	=	NW_001847085.1	Primary Assembly	1049	chrUn_DS485796v1	FALSE
211000022279286	unplaced-scaffold	NA	DS485802.1	=	NW_001847091.1	Primary Assembly	1048	chrUn_DS485802v1	FALSE
211000022279258	unplaced-scaffold	NA	DS485803.1	=	NW_001847092.1	Primary Assembly	1048	chrUn_DS485803v1	FALSE
211000022280069	unplaced-scaffold	NA	DS485806.1	=	NW_001847095.1	Primary Assembly	1048	chrUn_DS485806v1	FALSE
211000022280149	unplaced-scaffold	NA	DS485807.1	=	NW_001847096.1	Primary Assembly	1048	chrUn_DS485807v1	FALSE
211000022278339	unplaced-scaffold	NA	DS485808.1	=	NW_001847097.1	Primary Assembly	1047	chrUn_DS485808v1	FALSE
211000022278641	unplaced-scaffold	NA	DS485810.1	=	NW_001847099.1	Primary Assembly	1047	chrUn_DS485810v1	FALSE
211000022278804	unplaced-scaffold	NA	DS485812.1	=	NW_001847101.1	Primary Assembly	1047	chrUn_DS485812v1	FALSE
211000022279465	unplaced-scaffold	NA	DS485818.1	=	NW_001847107.1	Primary Assembly	1045	chrUn_DS485818v1	FALSE
211000022279168	unplaced-scaffold	NA	DS485820.1	=	NW_001847109.1	Primary Assembly	1045	chrUn_DS485820v1	FALSE
211000022278535	unplaced-scaffold	NA	DS485821.1	=	NW_001847110.1	Primary Assembly	1045	chrUn_DS485821v1	FALSE
211000022278240	unplaced-scaffold	NA	DS485822.1	=	NW_001847111.1	Primary Assembly	1045	chrUn_DS485822v1	FALSE
211000022279387	unplaced-scaffold	NA	DS485823.1	=	NW_001847112.1	Primary Assembly	1044	chrUn_DS485823v1	FALSE
211000022278427	unplaced-scaffold	NA	DS485825.1	=	NW_001847114.1	Primary Assembly	1044	chrUn_DS485825v1	FALSE
211000022278985	unplaced-scaffold	NA	DS485826.1	=	NW_001847115.1	Primary Assembly	1044	chrUn_DS485826v1	FALSE
211000022279771	unplaced-scaffold	NA	DS485827.1	=	NW_001847116.1	Primary Assembly	1043	chrUn_DS485827v1	FALSE
211000022278996	unplaced-scaffold	NA	DS485828.1	=	NW_001847117.1	Primary Assembly	1043	chrUn_DS485828v1	FALSE
211000022280168	unplaced-scaffold	NA	DS485832.1	=	NW_001847121.1	Primary Assembly	1042	chrUn_DS485832v1	FALSE
211000022279740	unplaced-scaffold	NA	DS485833.1	=	NW_001847122.1	Primary Assembly	1042	chrUn_DS485833v1	FALSE
211000022278599	unplaced-scaffold	NA	DS485838.1	=	NW_001847127.1	Primary Assembly	1042	chrUn_DS485838v1	FALSE
211000022279329	unplaced-scaffold	NA	DS485841.1	=	NW_001847130.1	Primary Assembly	1041	chrUn_DS485841v1	FALSE
211000022278983	unplaced-scaffold	NA	DS485842.1	=	NW_001847131.1	Primary Assembly	1041	chrUn_DS485842v1	FALSE
211000022278305	unplaced-scaffold	NA	DS485846.1	=	NW_001847135.1	Primary Assembly	1040	chrUn_DS485846v1	FALSE
211000022279271	unplaced-scaffold	NA	DS485847.1	=	NW_001847136.1	Primary Assembly	1040	chrUn_DS485847v1	FALSE
211000022280117	unplaced-scaffold	NA	DS485848.1	=	NW_001847137.1	Primary Assembly	1040	chrUn_DS485848v1	FALSE
211000022279443	unplaced-scaffold	NA	DS485850.1	=	NW_001847139.1	Primary Assembly	1039	chrUn_DS485850v1	FALSE
211000022280025	unplaced-scaffold	NA	DS485851.1	=	NW_001847140.1	Primary Assembly	1039	chrUn_DS485851v1	FALSE
211000022278291	unplaced-scaffold	NA	DS485853.1	=	NW_001847142.1	Primary Assembly	1038	chrUn_DS485853v1	FALSE
211000022278517	unplaced-scaffold	NA	DS485854.1	=	NW_001847143.1	Primary Assembly	1038	chrUn_DS485854v1	FALSE
211000022278158	unplaced-scaffold	NA	DS485859.1	=	NW_001847148.1	Primary Assembly	1036	chrUn_DS485859v1	FALSE
211000022278970	unplaced-scaffold	NA	DS485863.1	=	NW_001847152.1	Primary Assembly	1035	chrUn_DS485863v1	FALSE
211000022278562	unplaced-scaffold	NA	DS485864.1	=	NW_001847153.1	Primary Assembly	1035	chrUn_DS485864v1	FALSE
211000022279053	unplaced-scaffold	NA	DS485867.1	=	NW_001847156.1	Primary Assembly	1035	chrUn_DS485867v1	FALSE
211000022279050	unplaced-scaffold	NA	DS485868.1	=	NW_001847157.1	Primary Assembly	1035	chrUn_DS485868v1	FALSE
211000022278453	unplaced-scaffold	NA	DS485870.1	=	NW_001847159.1	Primary Assembly	1033	chrUn_DS485870v1	FALSE
211000022278541	unplaced-scaffold	NA	DS485872.1	=	NW_001847161.1	Primary Assembly	1033	chrUn_DS485872v1	FALSE
211000022279906	unplaced-scaffold	NA	DS485874.1	=	NW_001847163.1	Primary Assembly	1033	chrUn_DS485874v1	FALSE
211000022279599	unplaced-scaffold	NA	DS485876.1	=	NW_001847165.1	Primary Assembly	1032	chrUn_DS485876v1	FALSE
211000022280178	unplaced-scaffold	NA	DS485878.1	=	NW_001847167.1	Primary Assembly	1032	chrUn_DS485878v1	FALSE
211000022279356	unplaced-scaffold	NA	DS485880.1	=	NW_001847169.1	Primary Assembly	1031	chrUn_DS485880v1	FALSE
211000022280014	unplaced-scaffold	NA	DS485882.1	=	NW_001847171.1	Primary Assembly	1031	chrUn_DS485882v1	FALSE
